uf,ano,mes,indice_uv,temperatura_media_2m
PA,2022,6,1.8696666666666666,24.665
PA,2022,7,1.8664516129032258,25.15516129032258
PA,2022,8,1.9864516129032257,27.659354838709678
PA,2022,9,2.063,29.583333333333332
PA,2022,10,1.6835483870967742,29.70064516129032
PA,2022,11,1.801,28.064333333333334
PA,2022,12,1.824516129032258,26.27258064516129
PA,2023,1,1.8451612903225807,24.725161290322582
PA,2023,2,1.9121428571428571,25.0675
PA,2023,3,1.952258064516129,24.90774193548387
PA,2023,4,1.8896666666666666,25.130333333333333
PA,2023,5,1.7719354838709678,25.697741935483872
PA,2023,6,1.781,25.641000000000002
PA,2023,7,1.909032258064516,27.33258064516129
PA,2023,8,2.0787096774193548,30.05
PA,2023,9,2.1753333333333336,32.222
PA,2023,10,2.080322580645161,31.43806451612903
PA,2023,11,1.787,31.521666666666665
PA,2023,12,1.8919354838709677,29.114516129032257
PB,2000,1,NA,25.78548387096774
PB,2000,2,NA,25.15586206896552
PB,2000,3,NA,24.911612903225805
PB,2000,4,NA,24.397
PB,2000,5,NA,24.243548387096773
PB,2000,6,NA,23.801333333333332
PB,2000,7,NA,23.28290322580645
PB,2000,8,NA,23.01290322580645
PB,2000,9,NA,24.592666666666666
PB,2000,10,NA,25.446774193548386
PB,2000,11,NA,27.026
PB,2000,12,NA,26.531935483870967
PB,2001,1,2.669677419354839,26.74967741935484
PB,2001,2,2.8289285714285715,27.453928571428573
PB,2001,3,2.673225806451613,26.379354838709677
PB,2001,4,2.333,25.093333333333334
PB,2001,5,2.2564516129032257,26.434193548387096
PB,2001,6,1.7446666666666666,24.116333333333333
PB,2001,7,1.9196774193548387,23.329354838709676
PB,2001,8,2.2706451612903225,23.08451612903226
PB,2001,9,2.477,25.509333333333334
PB,2001,10,2.403225806451613,26.780967741935484
PB,2001,11,2.627,27.872666666666667
PB,2001,12,2.404516129032258,27.61935483870968
PB,2002,1,2.4483870967741934,24.877096774193546
PB,2002,2,2.590357142857143,25.22142857142857
PB,2002,3,2.55,25.17290322580645
PB,2002,4,2.2506666666666666,25.176333333333332
PB,2002,5,1.9474193548387098,24.91516129032258
PB,2002,6,1.761,23.557
PB,2002,7,1.9141935483870967,23.817096774193548
PB,2002,8,2.0561290322580645,23.843225806451613
PB,2002,9,2.493,25.698
PB,2002,10,2.544193548387097,26.750967741935483
PB,2002,11,2.655666666666667,27.412333333333333
PB,2002,12,2.567096774193548,28.23741935483871
PB,2003,1,2.6870967741935483,27.498709677419356
PB,2003,2,2.5789285714285715,25.971785714285716
PB,2003,3,2.586451612903226,25.551290322580645
PB,2003,4,2.449333333333333,25.358
PB,2003,5,2.04,25.046451612903226
PB,2003,6,1.8463333333333334,24.205
PB,2003,7,1.8709677419354838,23.67483870967742
PB,2003,8,2.1970967741935485,24.702903225806452
PB,2003,9,2.4236666666666666,25.723333333333333
PB,2003,10,2.6729032258064516,26.961290322580645
PB,2003,11,2.7706666666666666,27.948333333333334
PB,2003,12,2.638387096774194,28.12709677419355
PB,2004,1,2.3938709677419356,25.713225806451614
PB,2004,2,2.5748275862068963,23.933793103448277
PB,2004,3,2.5848387096774195,24.240645161290324
PB,2004,4,2.243,25.155333333333335
PB,2004,5,1.9187096774193548,24.66258064516129
PB,2004,6,1.5916666666666666,23.528666666666666
PB,2004,7,1.7006451612903226,23.399354838709677
PB,2004,8,2.1283870967741936,24.061612903225807
PB,2004,9,2.316333333333333,25.259
PB,2004,10,2.642258064516129,27.010645161290324
PB,2004,11,2.6513333333333335,27.607333333333333
PB,2004,12,2.6503225806451614,27.808064516129033
PB,2005,1,2.631290322580645,27.660645161290322
PB,2005,2,2.6782142857142857,27.76607142857143
PB,2005,3,2.636774193548387,27.20935483870968
PB,2005,4,2.306,25.693666666666665
PB,2005,5,1.936774193548387,25.276774193548388
PB,2005,6,1.6456666666666666,23.476666666666667
PB,2005,7,1.8187096774193547,23.06225806451613
PB,2005,8,1.9287096774193548,23.596451612903227
PB,2005,9,2.308333333333333,24.845333333333333
PB,2005,10,2.7251612903225806,26.35516129032258
PB,2005,11,2.7466666666666666,27.486333333333334
PB,2005,12,2.528709677419355,26.128387096774194
PB,2006,1,2.8461290322580646,27.411935483870966
PB,2006,2,2.809285714285714,27.5775
PB,2006,3,2.588064516129032,25.651612903225807
PB,2006,4,2.316333333333333,24.458333333333332
PB,2006,5,1.942258064516129,23.732258064516127
PB,2006,6,1.666,22.787666666666667
PB,2006,7,1.793225806451613,23.408709677419356
PB,2006,8,2.054838709677419,23.986129032258063
PB,2006,9,2.5056666666666665,24.245666666666665
PB,2006,10,2.722903225806452,26.067096774193548
PB,2006,11,2.69,27.223666666666666
PB,2006,12,2.6551612903225807,27.947096774193547
PB,2007,1,2.7106451612903224,27.788064516129033
PB,2007,2,2.740357142857143,26.627857142857142
PB,2007,3,2.5361290322580645,24.94451612903226
PB,2007,4,2.3903333333333334,25.658666666666665
PB,2007,5,2.054516129032258,24.421290322580646
PB,2007,6,1.7776666666666667,23.393
PB,2007,7,1.9135483870967742,23.496451612903225
PB,2007,8,2.0403225806451615,23.433548387096774
PB,2007,9,2.2463333333333333,24.099
PB,2007,10,2.6703225806451614,26.159032258064517
PB,2007,11,2.827,27.269
PB,2007,12,2.5903225806451613,27.27225806451613
PB,2008,1,2.567096774193548,26.973225806451612
PB,2008,2,2.7348275862068965,26.97206896551724
PB,2008,3,2.5587096774193547,25.68064516129032
PB,2008,4,2.251,24.038
PB,2008,5,1.9509677419354838,23.666774193548388
PB,2008,6,1.6476666666666666,22.452666666666666
PB,2008,7,1.6761290322580644,22.7558064516129
PB,2008,8,1.9706451612903226,23.519354838709678
PB,2008,9,2.1606666666666667,25.253666666666668
PB,2008,10,2.4819354838709677,26.604193548387098
PB,2008,11,2.703333333333333,27.496333333333332
PB,2008,12,2.715161290322581,27.392903225806453
PB,2009,1,2.668064516129032,27.156451612903226
PB,2009,2,2.577142857142857,25.237142857142857
PB,2009,3,2.6251612903225805,25.011612903225807
PB,2009,4,2.2786666666666666,24.540666666666667
PB,2009,5,1.9122580645161291,23.639032258064518
PB,2009,6,1.772,22.587
PB,2009,7,1.8787096774193548,22.43967741935484
PB,2009,8,2.083548387096774,23.10290322580645
PB,2009,9,2.412333333333333,24.801
PB,2009,10,2.757741935483871,26.681290322580644
PB,2009,11,2.7073333333333336,27.293333333333333
PB,2009,12,2.5858064516129033,27.405806451612904
PB,2010,1,2.430967741935484,25.928064516129034
PB,2010,2,2.665714285714286,26.765
PB,2010,3,2.8948387096774195,28.02
PB,2010,4,2.376333333333333,26.382333333333335
PB,2010,5,2.169032258064516,26.293225806451613
PB,2010,6,1.7483333333333333,24.175333333333334
PB,2010,7,1.8012903225806451,23.532258064516128
PB,2010,8,1.9906451612903227,23.453548387096774
PB,2010,9,2.23,24.213666666666665
PB,2010,10,2.2241935483870967,26.723548387096773
PB,2010,11,2.6006666666666667,27.332
PB,2010,12,2.3506451612903225,26.635806451612904
PB,2011,1,2.367741935483871,25.803548387096775
PB,2011,2,2.5221428571428572,24.813214285714285
PB,2011,3,2.5825806451612903,24.76483870967742
PB,2011,4,2.2136666666666667,24.428
PB,2011,5,1.8235483870967741,23.403870967741934
PB,2011,6,1.8003333333333333,23.086333333333332
PB,2011,7,1.7048387096774194,22.75709677419355
PB,2011,8,2.028709677419355,23.390967741935484
PB,2011,9,2.2356666666666665,24.382
PB,2011,10,2.4174193548387097,26.54290322580645
PB,2011,11,2.5203333333333333,27.064666666666668
PB,2011,12,2.6293548387096775,27.49
PB,2012,1,2.490322580645161,26.705806451612904
PB,2012,2,2.573103448275862,26.107241379310345
PB,2012,3,2.6874193548387098,26.840967741935483
PB,2012,4,2.4703333333333335,27.501333333333335
PB,2012,5,2.0519354838709676,26.57516129032258
PB,2012,6,1.7946666666666666,24.826666666666668
PB,2012,7,1.8280645161290323,23.42774193548387
PB,2012,8,2.25258064516129,23.866129032258065
PB,2012,9,2.447,25.409333333333333
PB,2012,10,2.6751612903225808,26.669354838709676
PB,2012,11,2.7396666666666665,28.012
PB,2012,12,2.6041935483870966,28.317096774193548
PB,2013,1,2.661935483870968,27.725806451612904
PB,2013,2,2.731785714285714,27.9125
PB,2013,3,2.4751612903225806,28.008064516129032
PB,2013,4,2.293,27.254666666666665
PB,2013,5,1.946774193548387,25.264193548387098
PB,2013,6,1.6866666666666665,24.235666666666667
PB,2013,7,1.6812903225806453,23.36193548387097
PB,2013,8,1.9961290322580645,24.171290322580646
PB,2013,9,2.2546666666666666,25.017333333333333
PB,2013,10,2.510967741935484,26.339032258064517
PB,2013,11,2.3506666666666667,26.402
PB,2013,12,2.472258064516129,27.19709677419355
PB,2014,1,2.52258064516129,27.322580645161292
PB,2014,2,2.425,26.710714285714285
PB,2014,3,2.5,25.56193548387097
PB,2014,4,2.311,24.779333333333334
PB,2014,5,1.9651612903225806,24.171935483870968
PB,2014,6,1.772,23.978666666666665
PB,2014,7,1.7974193548387096,23.47967741935484
PB,2014,8,2.093225806451613,24.104193548387098
PB,2014,9,2.273,25.348333333333333
PB,2014,10,2.343225806451613,26.23032258064516
PB,2014,11,2.4446666666666665,27.384666666666668
PB,2014,12,2.3848387096774193,27.231935483870966
PB,2015,1,2.6596774193548387,27.157096774193548
PB,2015,2,2.5878571428571426,26.425357142857145
PB,2015,3,2.5338709677419353,26.023548387096774
PB,2015,4,2.483,26.708
PB,2015,5,2.083548387096774,26.79741935483871
PB,2015,6,1.6606666666666667,24.892
PB,2015,7,1.7206451612903226,24.120322580645162
PB,2015,8,2.0138709677419353,24.576451612903227
PB,2015,9,2.31,26.202666666666666
PB,2015,10,2.568709677419355,27.160967741935483
PB,2015,11,2.7066666666666666,27.938666666666666
PB,2015,12,2.444516129032258,27.430967741935483
PB,2016,1,2.3706451612903225,26.183870967741935
PB,2016,2,2.5741379310344827,25.970689655172414
PB,2016,3,2.607741935483871,26.92516129032258
PB,2016,4,2.2046666666666668,25.332
PB,2016,5,1.924516129032258,25.522903225806452
PB,2016,6,1.935,24.992
PB,2016,7,1.963548387096774,24.598387096774193
PB,2016,8,2.135806451612903,25.34258064516129
PB,2016,9,2.517,26.324333333333332
PB,2016,10,2.664516129032258,27.318709677419356
PB,2016,11,2.793,27.876333333333335
PB,2016,12,2.561935483870968,27.77741935483871
PB,2017,1,2.662903225806452,27.613870967741935
PB,2017,2,2.559285714285714,26.679285714285715
PB,2017,3,2.384193548387097,26.240967741935485
PB,2017,4,2.211333333333333,26.090666666666667
PB,2017,5,1.9480645161290322,25.908387096774195
PB,2017,6,1.74,24.622
PB,2017,7,1.6903225806451614,23.13483870967742
PB,2017,8,2.1877419354838707,24.649354838709677
PB,2017,9,2.396,24.82
PB,2017,10,2.524516129032258,26.79741935483871
PB,2017,11,2.6666666666666665,27.59
PB,2017,12,2.6135483870967744,27.956129032258065
PB,2018,1,2.611290322580645,26.884516129032257
PB,2018,2,2.5639285714285713,25.975357142857142
PB,2018,3,2.621935483870968,25.420322580645163
PB,2018,4,2.253,24.029666666666667
PB,2018,5,2.0029032258064516,23.84967741935484
PB,2018,6,1.8916666666666666,23.863
PB,2018,7,1.9329032258064516,24.371290322580645
PB,2018,8,2.180322580645161,25.191612903225806
PB,2018,9,2.3943333333333334,26.181
PB,2018,10,2.613225806451613,27.84032258064516
PB,2018,11,2.587,27.919333333333334
PB,2018,12,2.5593548387096776,27.40967741935484
PB,2019,1,2.588709677419355,27.27193548387097
PB,2019,2,2.5003571428571427,26.625357142857144
PB,2019,3,2.4838709677419355,26.264193548387098
PB,2019,4,2.3953333333333333,25.40266666666667
PB,2019,5,2.032258064516129,25.62741935483871
PB,2019,6,1.7946666666666666,24.663333333333334
PB,2019,7,1.757741935483871,24.206774193548387
PB,2019,8,1.987741935483871,24.120967741935484
PB,2019,9,2.4563333333333333,26.088
PB,2019,10,2.7170967741935486,27.197741935483872
PB,2019,11,2.904333333333333,28.408666666666665
PB,2019,12,2.8570967741935482,28.567096774193548
PB,2020,1,2.6425806451612903,28.258387096774193
PB,2020,2,2.7062068965517243,27.621379310344828
PB,2020,3,2.682903225806452,26.139032258064514
PB,2020,4,2.534333333333333,25.525666666666666
PB,2020,5,2.087741935483871,25.22064516129032
PB,2020,6,1.903,24.030333333333335
PB,2020,7,2.083548387096774,23.769032258064517
PB,2020,8,2.3693548387096772,25.16741935483871
PB,2020,9,2.728666666666667,26.257333333333335
PB,2020,10,2.8016129032258066,27.794193548387096
PB,2020,11,2.608,27.848333333333333
PB,2020,12,2.6325806451612905,27.918387096774193
PB,2021,1,2.638709677419355,28.29064516129032
PB,2021,2,2.9596428571428572,27.642857142857142
PB,2021,3,2.5925806451612905,26.77774193548387
PB,2021,4,2.262,25.387666666666668
PB,2021,5,1.9238709677419354,24.74741935483871
PB,2021,6,1.8103333333333333,25.519333333333332
PB,2021,7,1.8599999999999999,25.23032258064516
PB,2021,8,2.0664516129032258,25.044193548387096
PB,2021,9,2.427,26.746
PB,2021,10,2.640967741935484,28.199032258064516
PB,2021,11,2.7736666666666667,28.907666666666668
PB,2021,12,2.4916129032258065,28.09032258064516
PB,2022,1,2.6658064516129034,26.33290322580645
PB,2022,2,2.7085714285714286,27.06
PB,2022,3,2.5770967741935484,25.67290322580645
PB,2022,4,2.411,25.34466666666667
PB,2022,5,1.8325806451612903,24.601612903225806
PB,2022,6,1.6986666666666668,23.243666666666666
PB,2022,7,1.76,23.34032258064516
PB,2022,8,1.9532258064516128,23.549032258064518
PB,2022,9,2.3666666666666667,25.489333333333335
PB,2022,10,2.4490322580645163,27.031612903225806
PB,2022,11,2.449333333333333,27.061333333333334
PB,2022,12,2.4393548387096775,27.17516129032258
PB,2023,1,2.3825806451612905,27.080322580645163
PB,2023,2,2.338214285714286,27.04
PB,2023,3,2.188064516129032,25.97806451612903
PB,2023,4,2.1493333333333333,25.031333333333333
PB,2023,5,1.9161290322580644,25.70032258064516
PB,2023,6,1.643,24.934666666666665
PB,2023,7,1.8029032258064517,24.456774193548387
PB,2023,8,1.9629032258064516,25.405806451612904
PB,2023,9,2.135666666666667,26.357333333333333
PB,2023,10,2.6593548387096773,27.92516129032258
PB,2023,11,2.6313333333333335,28.703
PB,2023,12,2.503225806451613,28.001935483870966
PE,2000,1,NA,27.108064516129033
PE,2000,2,NA,26.852413793103448
PE,2000,3,NA,26.870967741935484
PE,2000,4,NA,25.732666666666667
PE,2000,5,NA,25.429032258064517
PE,2000,6,NA,23.642333333333333
PE,2000,7,NA,23.358709677419355
PE,2000,8,NA,23.913870967741936
PE,2000,9,NA,25.436
PE,2000,10,NA,26.936774193548388
PE,2000,11,NA,28.023
PE,2000,12,NA,26.794193548387096
PE,2001,1,2.76,27.34774193548387
PE,2001,2,2.8475,28.138214285714287
PE,2001,3,2.7625806451612904,27.226774193548387
PE,2001,4,2.434,26.401
PE,2001,5,2.2225806451612904,27.373870967741937
PE,2001,6,1.6863333333333332,23.356333333333332
PE,2001,7,1.810967741935484,22.983870967741936
PE,2001,8,2.1058064516129034,22.649354838709677
PE,2001,9,2.5116666666666667,25.873666666666665
PE,2001,10,2.5151612903225806,27.00741935483871
PE,2001,11,2.7483333333333335,28.921
PE,2001,12,2.539354838709677,28.466451612903224
PE,2002,1,2.4412903225806453,25.059677419354838
PE,2002,2,2.662857142857143,25.762857142857143
PE,2002,3,2.556774193548387,26.444193548387098
PE,2002,4,2.247,26.183
PE,2002,5,1.9483870967741934,25.253548387096775
PE,2002,6,1.6973333333333334,23.605
PE,2002,7,1.9074193548387097,23.735806451612902
PE,2002,8,2.069032258064516,23.322580645161292
PE,2002,9,2.5073333333333334,26.092666666666666
PE,2002,10,2.6651612903225805,27.324193548387097
PE,2002,11,2.7316666666666665,28.646
PE,2002,12,2.7051612903225806,28.97774193548387
PE,2003,1,2.7070967741935483,28.66
PE,2003,2,2.6025,26.55107142857143
PE,2003,3,2.6838709677419357,27.090967741935483
PE,2003,4,2.4699999999999998,27.15833333333333
PE,2003,5,2.0361290322580645,26.25741935483871
PE,2003,6,1.802,24.485
PE,2003,7,1.7609677419354839,23.279032258064515
PE,2003,8,2.180322580645161,24.91258064516129
PE,2003,9,2.3796666666666666,26.011666666666667
PE,2003,10,2.6548387096774193,27.28290322580645
PE,2003,11,2.816333333333333,28.462666666666667
PE,2003,12,2.7399999999999998,29.246774193548386
PE,2004,1,2.361290322580645,26.49258064516129
PE,2004,2,2.746551724137931,25.263793103448275
PE,2004,3,2.697741935483871,26.808709677419355
PE,2004,4,2.248666666666667,27.229333333333333
PE,2004,5,1.9474193548387095,25.47032258064516
PE,2004,6,1.5506666666666666,23.411333333333335
PE,2004,7,1.6048387096774193,23.29290322580645
PE,2004,8,2.042258064516129,23.846129032258066
PE,2004,9,2.2640000000000002,25.018666666666668
PE,2004,10,2.6835483870967742,27.87483870967742
PE,2004,11,2.7093333333333334,28.089333333333332
PE,2004,12,2.723225806451613,29.228387096774192
PE,2005,1,2.782258064516129,29.089354838709678
PE,2005,2,2.7992857142857144,28.11357142857143
PE,2005,3,2.589032258064516,27.891612903225806
PE,2005,4,2.334,26.012333333333334
PE,2005,5,1.8277419354838709,24.835806451612903
PE,2005,6,1.6456666666666666,23.152
PE,2005,7,1.7132258064516128,22.376129032258063
PE,2005,8,1.887741935483871,23.149032258064516
PE,2005,9,2.3406666666666665,25.666333333333334
PE,2005,10,2.7819354838709676,27.567096774193548
PE,2005,11,2.86,29.051
PE,2005,12,2.6661290322580644,27.22967741935484
PE,2006,1,2.939032258064516,28.023870967741935
PE,2006,2,2.88,28.091785714285713
PE,2006,3,2.5948387096774193,26.45032258064516
PE,2006,4,2.2693333333333334,25.591
PE,2006,5,1.859032258064516,24.839032258064517
PE,2006,6,1.537,23.071666666666665
PE,2006,7,1.7564516129032257,22.794516129032257
PE,2006,8,2.0196774193548386,23.6541935483871
PE,2006,9,2.514666666666667,24.164666666666665
PE,2006,10,2.726774193548387,26.12290322580645
PE,2006,11,2.748,28.285333333333334
PE,2006,12,2.8890322580645162,29.25516129032258
PE,2007,1,2.9035483870967744,29.48677419354839
PE,2007,2,2.7885714285714287,26.54357142857143
PE,2007,3,2.573225806451613,24.67322580645161
PE,2007,4,2.3966666666666665,26.274333333333335
PE,2007,5,1.929032258064516,24.368709677419353
PE,2007,6,1.76,23.383666666666667
PE,2007,7,1.8738709677419354,23.03
PE,2007,8,1.998709677419355,22.73516129032258
PE,2007,9,2.2493333333333334,24.125333333333334
PE,2007,10,2.6841935483870967,26.773225806451613
PE,2007,11,2.8836666666666666,28.353666666666665
PE,2007,12,2.6993548387096773,28.43806451612903
PE,2008,1,2.6241935483870966,28.245483870967742
PE,2008,2,2.777241379310345,26.914827586206897
PE,2008,3,2.6051612903225805,25.52258064516129
PE,2008,4,2.2923333333333336,24.425
PE,2008,5,1.8177419354838709,23.685806451612905
PE,2008,6,1.6026666666666667,22.22833333333333
PE,2008,7,1.5883870967741935,21.846129032258066
PE,2008,8,1.9603225806451614,23.12451612903226
PE,2008,9,2.2003333333333335,25.552666666666667
PE,2008,10,2.5203225806451615,26.975161290322582
PE,2008,11,2.8649999999999998,29.344
PE,2008,12,2.7425806451612904,28.060967741935485
PE,2009,1,2.78741935483871,27.523870967741935
PE,2009,2,2.6075,26.357142857142858
PE,2009,3,2.6674193548387097,27.59
PE,2009,4,2.2176666666666667,24.981666666666666
PE,2009,5,1.7680645161290323,23.453870967741935
PE,2009,6,1.6876666666666666,22.456
PE,2009,7,1.8638709677419354,22.572258064516127
PE,2009,8,2.0106451612903227,23.163548387096775
PE,2009,9,2.5493333333333332,25.71066666666667
PE,2009,10,2.7561290322580647,27.815806451612904
PE,2009,11,2.8513333333333333,28.369333333333334
PE,2009,12,2.6193548387096777,28.336774193548386
PE,2010,1,2.649677419354839,26.646451612903228
PE,2010,2,2.8960714285714286,27.3525
PE,2010,3,2.8664516129032256,28.27032258064516
PE,2010,4,2.377666666666667,26.045666666666666
PE,2010,5,2.117741935483871,26.08
